spay_neuter,zip_code,year,month,day,day_of_week,bronx,brooklyn,manhattan,queens,staten_island,pit_bull,other,shih_tzu,chihuahua,german_shepherd,labrador_retriever,bull_dog,yorkshire_terrier,maltese,standard_poodle,husky
False,11208,2018,6,7,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
False,11238,2018,6,9,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11205,2018,6,14,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11234,2018,6,10,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
False,11224,2018,6,2,5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
False,11236,2018,6,16,5,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
False,11224,2018,6,4,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
False,11220,2018,6,12,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11206,2018,6,10,6,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
False,11208,2018,6,19,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11218,2018,6,11,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
False,11216,2018,6,6,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
False,11215,2018,5,28,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11203,2018,6,13,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
False,11238,2018,6,11,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11212,2018,6,20,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11208,2018,6,20,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11249,2018,6,18,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11236,2018,6,17,6,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
False,11231,2018,6,13,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11221,2018,6,18,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11208,2018,6,16,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11208,2018,6,16,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11226,2018,6,19,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
True,11212,2018,6,24,6,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
True,11215,2018,6,18,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
True,11238,2018,5,28,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11210,2018,6,24,6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11212,2018,6,23,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11208,2018,6,17,6,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
False,11208,2018,6,19,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
True,11236,2018,6,21,3,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
False,11208,2018,6,23,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
True,11233,2018,6,21,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11223,2018,6,21,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11219,2018,6,24,6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11219,2018,6,27,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
False,11219,2018,6,22,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11205,2018,6,22,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
False,11229,2018,6,25,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
False,11224,2018,6,16,5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
False,11220,2018,6,30,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
True,11209,2018,6,22,4,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
False,11204,2018,6,27,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
True,11223,2018,6,21,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11220,2018,6,22,4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
False,11208,2018,6,22,4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
False,11237,2018,6,23,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
True,11201,2018,6,23,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11226,2018,6,21,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
False,11235,2018,6,23,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
False,112,2018,6,23,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11215,2018,6,22,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11224,2018,6,16,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11236,2018,7,4,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
False,11233,2018,7,4,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
False,11216,2018,7,4,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
True,11209,2018,7,3,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
True,11234,2018,7,5,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
False,11236,2018,7,4,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11208,2018,7,6,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
True,11203,2018,7,6,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11233,2018,6,22,4,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
False,11234,2018,6,26,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
False,11230,2018,6,24,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
False,11229,2018,6,21,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11207,2018,6,25,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11237,2018,6,27,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
False,11223,2018,6,25,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
False,11219,2018,6,27,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
True,11236,2018,6,29,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11208,2018,7,9,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11226,2018,6,28,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11223,2018,7,4,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
True,11217,2018,7,5,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
False,11216,2018,7,3,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
True,11234,2018,6,28,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11210,2018,7,3,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
False,11207,2018,5,21,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
False,11220,2018,6,30,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11215,2018,7,7,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11230,2018,6,11,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11203,2018,7,7,5,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
False,11203,2018,7,5,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
False,11214,2018,7,9,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
True,11225,2018,7,14,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
True,11249,2018,7,10,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
True,11234,2018,7,12,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11208,2018,7,10,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
False,11214,2018,7,14,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,11223,2018,7,10,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
